"Program","Year","Period","Week.Ending","Geo.Level","State","State.ANSI","Ag.District","Ag.District.Code","County","County.ANSI","Zip.Code","Region","watershed_code","Watershed","Commodity","Data.Item","Domain","type","name","code","Value","CV...."
"SURVEY",2023,"YEAR",NA,"STATE","FLORIDA",12,"",NA,"",NA,NA,NA,0,NA,"STRAWBERRIES","STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","CHEMICAL, INSECTICIDE","CHEMICAL","INSECTICIDE","(ACETAMIPRID = 99050)",0.179,""
"SURVEY",2023,"YEAR",NA,"STATE","FLORIDA",12,"",NA,"",NA,NA,NA,0,NA,"STRAWBERRIES","STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","CHEMICAL, INSECTICIDE","CHEMICAL","INSECTICIDE","(BIFENAZATE = 586)",NA,""
"SURVEY",2023,"YEAR",NA,"STATE","FLORIDA",12,"",NA,"",NA,NA,NA,0,NA,"STRAWBERRIES","STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","CHEMICAL, INSECTICIDE","CHEMICAL","INSECTICIDE","(BIFENTHRIN = 128825)",0.136,""
"SURVEY",2023,"YEAR",NA,"STATE","FLORIDA",12,"",NA,"",NA,NA,NA,0,NA,"STRAWBERRIES","STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","CHEMICAL, INSECTICIDE","CHEMICAL","INSECTICIDE","(BT KURSTAKI ABTS-351 = 6522)",NA,""
"SURVEY",2023,"YEAR",NA,"STATE","FLORIDA",12,"",NA,"",NA,NA,NA,0,NA,"STRAWBERRIES","STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","CHEMICAL, INSECTICIDE","CHEMICAL","INSECTICIDE","(CHLORANTRANILIPROLE = 90100)",0.06,""
"SURVEY",2023,"YEAR",NA,"STATE","FLORIDA",12,"",NA,"",NA,NA,NA,0,NA,"STRAWBERRIES","STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","CHEMICAL, INSECTICIDE","CHEMICAL","INSECTICIDE","(CYANTRANILIPROLE = 90098)",NA,""
"SURVEY",2023,"YEAR",NA,"STATE","FLORIDA",12,"",NA,"",NA,NA,NA,0,NA,"STRAWBERRIES","STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","CHEMICAL, INSECTICIDE","CHEMICAL","INSECTICIDE","(DIAZINON = 57801)",NA,""
"SURVEY",2023,"YEAR",NA,"STATE","FLORIDA",12,"",NA,"",NA,NA,NA,0,NA,"STRAWBERRIES","STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","CHEMICAL, INSECTICIDE","CHEMICAL","INSECTICIDE","(FENPROPATHRIN = 127901)",NA,""
"SURVEY",2023,"YEAR",NA,"STATE","FLORIDA",12,"",NA,"",NA,NA,NA,0,NA,"STRAWBERRIES","STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","CHEMICAL, INSECTICIDE","CHEMICAL","INSECTICIDE","(FLUPYRADIFURONE = 122304)",NA,""
"SURVEY",2023,"YEAR",NA,"STATE","FLORIDA",12,"",NA,"",NA,NA,NA,0,NA,"STRAWBERRIES","STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","CHEMICAL, INSECTICIDE","CHEMICAL","INSECTICIDE","(HEXYTHIAZOX = 128849)",NA,""
"SURVEY",2023,"YEAR",NA,"STATE","FLORIDA",12,"",NA,"",NA,NA,NA,0,NA,"STRAWBERRIES","STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","CHEMICAL, INSECTICIDE","CHEMICAL","INSECTICIDE","(IMIDACLOPRID = 129099)",NA,""
"SURVEY",2023,"YEAR",NA,"STATE","FLORIDA",12,"",NA,"",NA,NA,NA,0,NA,"STRAWBERRIES","STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","CHEMICAL, INSECTICIDE","CHEMICAL","INSECTICIDE","(LAMBDA-CYHALOTHRIN = 128897)",NA,""
"SURVEY",2023,"YEAR",NA,"STATE","FLORIDA",12,"",NA,"",NA,NA,NA,0,NA,"STRAWBERRIES","STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","CHEMICAL, INSECTICIDE","CHEMICAL","INSECTICIDE","(MALATHION = 57701)",NA,""
"SURVEY",2023,"YEAR",NA,"STATE","FLORIDA",12,"",NA,"",NA,NA,NA,0,NA,"STRAWBERRIES","STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","CHEMICAL, INSECTICIDE","CHEMICAL","INSECTICIDE","(METHOMYL = 90301)",NA,""
"SURVEY",2023,"YEAR",NA,"STATE","FLORIDA",12,"",NA,"",NA,NA,NA,0,NA,"STRAWBERRIES","STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","CHEMICAL, INSECTICIDE","CHEMICAL","INSECTICIDE","(NALED = 34401)",NA,""
"SURVEY",2023,"YEAR",NA,"STATE","FLORIDA",12,"",NA,"",NA,NA,NA,0,NA,"STRAWBERRIES","STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","CHEMICAL, INSECTICIDE","CHEMICAL","INSECTICIDE","(NOVALURON = 124002)",0.18,""
"SURVEY",2023,"YEAR",NA,"STATE","FLORIDA",12,"",NA,"",NA,NA,NA,0,NA,"STRAWBERRIES","STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","CHEMICAL, INSECTICIDE","CHEMICAL","INSECTICIDE","(PIPERONYL BUTOXIDE = 67501)",NA,""
"SURVEY",2023,"YEAR",NA,"STATE","FLORIDA",12,"",NA,"",NA,NA,NA,0,NA,"STRAWBERRIES","STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","CHEMICAL, INSECTICIDE","CHEMICAL","INSECTICIDE","(PYRETHRINS = 69001)",NA,""
"SURVEY",2023,"YEAR",NA,"STATE","FLORIDA",12,"",NA,"",NA,NA,NA,0,NA,"STRAWBERRIES","STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","CHEMICAL, INSECTICIDE","CHEMICAL","INSECTICIDE","(SPINETORAM = 110007)",NA,""
"SURVEY",2023,"YEAR",NA,"STATE","FLORIDA",12,"",NA,"",NA,NA,NA,0,NA,"STRAWBERRIES","STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","CHEMICAL, INSECTICIDE","CHEMICAL","INSECTICIDE","(SPINOSAD = 110003)",NA,""
"SURVEY",2023,"YEAR",NA,"STATE","FLORIDA",12,"",NA,"",NA,NA,NA,0,NA,"STRAWBERRIES","STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","CHEMICAL, INSECTICIDE","CHEMICAL","INSECTICIDE","(SULFOXAFLOR = 5210)",NA,""
"SURVEY",2023,"YEAR",NA,"STATE","FLORIDA",12,"",NA,"",NA,NA,NA,0,NA,"STRAWBERRIES","STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","CHEMICAL, INSECTICIDE","CHEMICAL","INSECTICIDE","(THIAMETHOXAM = 60109)",0.064,""
"SURVEY",2023,"YEAR",NA,"STATE","FLORIDA",12,"",NA,"",NA,NA,NA,0,NA,"STRAWBERRIES","STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","CHEMICAL, OTHER","CHEMICAL","OTHER","(CYTOKININS = 116801)",NA,""
"SURVEY",2023,"YEAR",NA,"STATE","FLORIDA",12,"",NA,"",NA,NA,NA,0,NA,"STRAWBERRIES","STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","CHEMICAL, OTHER","CHEMICAL","OTHER","(FLUTRIAFOL = 128940)",NA,""
"SURVEY",2023,"YEAR",NA,"STATE","FLORIDA",12,"",NA,"",NA,NA,NA,0,NA,"STRAWBERRIES","STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","CHEMICAL, OTHER","CHEMICAL","OTHER","(INDOLEBUTYRIC ACID = 46701)",NA,""
"SURVEY",2023,"YEAR",NA,"STATE","FLORIDA",12,"",NA,"",NA,NA,NA,0,NA,"STRAWBERRIES","STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","CHEMICAL, OTHER","CHEMICAL","OTHER","(METAM-POTASSIUM = 39002)",NA,""
"SURVEY",2023,"YEAR",NA,"STATE","FLORIDA",12,"",NA,"",NA,NA,NA,0,NA,"STRAWBERRIES","STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","CHEMICAL, OTHER","CHEMICAL","OTHER","(PSEUDOMONAS CHLORORAPHIS STRAIN AFS009 = 6800)",NA,""
"SURVEY",2023,"YEAR",NA,"STATE","FLORIDA",12,"",NA,"",NA,NA,NA,0,NA,"STRAWBERRIES","STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN NUMBER, AVG","CHEMICAL, FUNGICIDE","CHEMICAL","FUNGICIDE","(AZOXYSTROBIN = 128810)",1.4,""
"SURVEY",2023,"YEAR",NA,"STATE","FLORIDA",12,"",NA,"",NA,NA,NA,0,NA,"STRAWBERRIES","STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN NUMBER, AVG","CHEMICAL, FUNGICIDE","CHEMICAL","FUNGICIDE","(BACILLUS AMYLOLIQUEFAC F727 = 16489)",NA,""
"SURVEY",2023,"YEAR",NA,"STATE","FLORIDA",12,"",NA,"",NA,NA,NA,0,NA,"STRAWBERRIES","STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN NUMBER, AVG","CHEMICAL, FUNGICIDE","CHEMICAL","FUNGICIDE","(BOSCALID = 128008)",NA,""
"SURVEY",2023,"YEAR",NA,"STATE","FLORIDA",12,"",NA,"",NA,NA,NA,0,NA,"STRAWBERRIES","STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN NUMBER, AVG","CHEMICAL, FUNGICIDE","CHEMICAL","FUNGICIDE","(CAPTAN = 81301)",5.2,""
"SURVEY",2023,"YEAR",NA,"STATE","FLORIDA",12,"",NA,"",NA,NA,NA,0,NA,"STRAWBERRIES","STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN NUMBER, AVG","CHEMICAL, FUNGICIDE","CHEMICAL","FUNGICIDE","(CHLOROTHALONIL = 81901)",NA,""
"SURVEY",2023,"YEAR",NA,"STATE","FLORIDA",12,"",NA,"",NA,NA,NA,0,NA,"STRAWBERRIES","STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN NUMBER, AVG","CHEMICAL, FUNGICIDE","CHEMICAL","FUNGICIDE","(COPPER CHLORIDE HYD. = 23501)",NA,""
"SURVEY",2023,"YEAR",NA,"STATE","FLORIDA",12,"",NA,"",NA,NA,NA,0,NA,"STRAWBERRIES","STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN NUMBER, AVG","CHEMICAL, FUNGICIDE","CHEMICAL","FUNGICIDE","(COPPER HYDROXIDE = 23401)",NA,""
"SURVEY",2023,"YEAR",NA,"STATE","FLORIDA",12,"",NA,"",NA,NA,NA,0,NA,"STRAWBERRIES","STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN NUMBER, AVG","CHEMICAL, FUNGICIDE","CHEMICAL","FUNGICIDE","(CYFLUFENAMID = 555550)",NA,""
"SURVEY",2023,"YEAR",NA,"STATE","FLORIDA",12,"",NA,"",NA,NA,NA,0,NA,"STRAWBERRIES","STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN NUMBER, AVG","CHEMICAL, FUNGICIDE","CHEMICAL","FUNGICIDE","(CYMOXANIL = 129106)",NA,""
"SURVEY",2023,"YEAR",NA,"STATE","FLORIDA",12,"",NA,"",NA,NA,NA,0,NA,"STRAWBERRIES","STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN NUMBER, AVG","CHEMICAL, FUNGICIDE","CHEMICAL","FUNGICIDE","(CYPRODINIL = 288202)",3.1,""
"SURVEY",2023,"YEAR",NA,"STATE","FLORIDA",12,"",NA,"",NA,NA,NA,0,NA,"STRAWBERRIES","STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN NUMBER, AVG","CHEMICAL, FUNGICIDE","CHEMICAL","FUNGICIDE","(DIFENOCONAZOLE = 128847)",NA,""
"SURVEY",2023,"YEAR",NA,"STATE","FLORIDA",12,"",NA,"",NA,NA,NA,0,NA,"STRAWBERRIES","STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN NUMBER, AVG","CHEMICAL, FUNGICIDE","CHEMICAL","FUNGICIDE","(FAMOXADONE = 113202)",NA,""
"SURVEY",2023,"YEAR",NA,"STATE","FLORIDA",12,"",NA,"",NA,NA,NA,0,NA,"STRAWBERRIES","STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN NUMBER, AVG","CHEMICAL, FUNGICIDE","CHEMICAL","FUNGICIDE","(FENHEXAMID = 90209)",NA,""
"SURVEY",2023,"YEAR",NA,"STATE","FLORIDA",12,"",NA,"",NA,NA,NA,0,NA,"STRAWBERRIES","STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN NUMBER, AVG","CHEMICAL, FUNGICIDE","CHEMICAL","FUNGICIDE","(FLUDIOXONIL = 71503)",3.1,""
"SURVEY",2023,"YEAR",NA,"STATE","FLORIDA",12,"",NA,"",NA,NA,NA,0,NA,"STRAWBERRIES","STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN NUMBER, AVG","CHEMICAL, FUNGICIDE","CHEMICAL","FUNGICIDE","(FLUOPYRAM = 80302)",NA,""
"SURVEY",2023,"YEAR",NA,"STATE","FLORIDA",12,"",NA,"",NA,NA,NA,0,NA,"STRAWBERRIES","STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN NUMBER, AVG","CHEMICAL, FUNGICIDE","CHEMICAL","FUNGICIDE","(FLUXAPYROXAD = 138009)",NA,""
"SURVEY",2023,"YEAR",NA,"STATE","FLORIDA",12,"",NA,"",NA,NA,NA,0,NA,"STRAWBERRIES","STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN NUMBER, AVG","CHEMICAL, FUNGICIDE","CHEMICAL","FUNGICIDE","(FOSETYL-AL = 123301)",NA,""
"SURVEY",2023,"YEAR",NA,"STATE","FLORIDA",12,"",NA,"",NA,NA,NA,0,NA,"STRAWBERRIES","STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN NUMBER, AVG","CHEMICAL, FUNGICIDE","CHEMICAL","FUNGICIDE","(IPRODIONE = 109801)",NA,""
"SURVEY",2023,"YEAR",NA,"STATE","FLORIDA",12,"",NA,"",NA,NA,NA,0,NA,"STRAWBERRIES","STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN NUMBER, AVG","CHEMICAL, FUNGICIDE","CHEMICAL","FUNGICIDE","(ISOFETAMID = 270000)",NA,""
"SURVEY",2023,"YEAR",NA,"STATE","FLORIDA",12,"",NA,"",NA,NA,NA,0,NA,"STRAWBERRIES","STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN NUMBER, AVG","CHEMICAL, FUNGICIDE","CHEMICAL","FUNGICIDE","(MANCOZEB = 14504)",NA,""
"SURVEY",2023,"YEAR",NA,"STATE","FLORIDA",12,"",NA,"",NA,NA,NA,0,NA,"STRAWBERRIES","STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN NUMBER, AVG","CHEMICAL, FUNGICIDE","CHEMICAL","FUNGICIDE","(MEFENOXAM = 113502)",NA,""
"SURVEY",2023,"YEAR",NA,"STATE","FLORIDA",12,"",NA,"",NA,NA,NA,0,NA,"STRAWBERRIES","STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN NUMBER, AVG","CHEMICAL, FUNGICIDE","CHEMICAL","FUNGICIDE","(MONO-POTASSIUM SALT = 76416)",NA,""
"SURVEY",2023,"YEAR",NA,"STATE","FLORIDA",12,"",NA,"",NA,NA,NA,0,NA,"STRAWBERRIES","STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN NUMBER, AVG","CHEMICAL, FUNGICIDE","CHEMICAL","FUNGICIDE","(PENTHIOPYRAD = 90112)",NA,""
"SURVEY",2023,"YEAR",NA,"STATE","FLORIDA",12,"",NA,"",NA,NA,NA,0,NA,"STRAWBERRIES","STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN NUMBER, AVG","CHEMICAL, FUNGICIDE","CHEMICAL","FUNGICIDE","(PROPICONAZOLE = 122101)",NA,""
"SURVEY",2023,"YEAR",NA,"STATE","FLORIDA",12,"",NA,"",NA,NA,NA,0,NA,"STRAWBERRIES","STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN NUMBER, AVG","CHEMICAL, FUNGICIDE","CHEMICAL","FUNGICIDE","(PYDIFLUMETOFEN = 90110)",NA,""
"SURVEY",2023,"YEAR",NA,"STATE","FLORIDA",12,"",NA,"",NA,NA,NA,0,NA,"STRAWBERRIES","STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN NUMBER, AVG","CHEMICAL, FUNGICIDE","CHEMICAL","FUNGICIDE","(PYRACLOSTROBIN = 99100)",NA,""
"SURVEY",2023,"YEAR",NA,"STATE","FLORIDA",12,"",NA,"",NA,NA,NA,0,NA,"STRAWBERRIES","STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN NUMBER, AVG","CHEMICAL, FUNGICIDE","CHEMICAL","FUNGICIDE","(PYRIMETHANIL = 288201)",NA,""
"SURVEY",2023,"YEAR",NA,"STATE","FLORIDA",12,"",NA,"",NA,NA,NA,0,NA,"STRAWBERRIES","STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN NUMBER, AVG","CHEMICAL, FUNGICIDE","CHEMICAL","FUNGICIDE","(SULFUR = 77501)",NA,""
"SURVEY",2023,"YEAR",NA,"STATE","FLORIDA",12,"",NA,"",NA,NA,NA,0,NA,"STRAWBERRIES","STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN NUMBER, AVG","CHEMICAL, FUNGICIDE","CHEMICAL","FUNGICIDE","(TETRACONAZOLE = 120603)",NA,""
"SURVEY",2023,"YEAR",NA,"STATE","FLORIDA",12,"",NA,"",NA,NA,NA,0,NA,"STRAWBERRIES","STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN NUMBER, AVG","CHEMICAL, FUNGICIDE","CHEMICAL","FUNGICIDE","(THIOPHANATE-METHYL = 102001)",NA,""
"SURVEY",2023,"YEAR",NA,"STATE","FLORIDA",12,"",NA,"",NA,NA,NA,0,NA,"STRAWBERRIES","STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN NUMBER, AVG","CHEMICAL, FUNGICIDE","CHEMICAL","FUNGICIDE","(THIRAM = 79801)",5.8,""
"SURVEY",2023,"YEAR",NA,"STATE","FLORIDA",12,"",NA,"",NA,NA,NA,0,NA,"STRAWBERRIES","STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN NUMBER, AVG","CHEMICAL, FUNGICIDE","CHEMICAL","FUNGICIDE","(TRIFLUMIZOLE = 128879)",NA,""
"SURVEY",2023,"YEAR",NA,"STATE","FLORIDA",12,"",NA,"",NA,NA,NA,0,NA,"STRAWBERRIES","STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN NUMBER, AVG","CHEMICAL, HERBICIDE","CHEMICAL","HERBICIDE","(2,4-D, DIMETH. SALT = 30019)",NA,""
"SURVEY",2023,"YEAR",NA,"STATE","FLORIDA",12,"",NA,"",NA,NA,NA,0,NA,"STRAWBERRIES","STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN NUMBER, AVG","CHEMICAL, HERBICIDE","CHEMICAL","HERBICIDE","(CLETHODIM = 121011)",NA,""
"SURVEY",2023,"YEAR",NA,"STATE","FLORIDA",12,"",NA,"",NA,NA,NA,0,NA,"STRAWBERRIES","STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN NUMBER, AVG","CHEMICAL, HERBICIDE","CHEMICAL","HERBICIDE","(FLUMIOXAZIN = 129034)",NA,""
"SURVEY",2023,"YEAR",NA,"STATE","FLORIDA",12,"",NA,"",NA,NA,NA,0,NA,"STRAWBERRIES","STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN NUMBER, AVG","CHEMICAL, HERBICIDE","CHEMICAL","HERBICIDE","(GLYPHOSATE ISO. SALT = 103601)",NA,""
"SURVEY",2023,"YEAR",NA,"STATE","FLORIDA",12,"",NA,"",NA,NA,NA,0,NA,"STRAWBERRIES","STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN NUMBER, AVG","CHEMICAL, HERBICIDE","CHEMICAL","HERBICIDE","(PARAQUAT = 61601)",NA,""
"SURVEY",2023,"YEAR",NA,"STATE","FLORIDA",12,"",NA,"",NA,NA,NA,0,NA,"STRAWBERRIES","STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN NUMBER, AVG","CHEMICAL, INSECTICIDE","CHEMICAL","INSECTICIDE","(ABAMECTIN = 122804)",1.1,""
"SURVEY",2023,"YEAR",NA,"STATE","FLORIDA",12,"",NA,"",NA,NA,NA,0,NA,"STRAWBERRIES","STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN NUMBER, AVG","CHEMICAL, INSECTICIDE","CHEMICAL","INSECTICIDE","(ACETAMIPRID = 99050)",1.2,""
"SURVEY",2023,"YEAR",NA,"STATE","FLORIDA",12,"",NA,"",NA,NA,NA,0,NA,"STRAWBERRIES","STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN NUMBER, AVG","CHEMICAL, INSECTICIDE","CHEMICAL","INSECTICIDE","(BIFENAZATE = 586)",NA,""
"SURVEY",2023,"YEAR",NA,"STATE","FLORIDA",12,"",NA,"",NA,NA,NA,0,NA,"STRAWBERRIES","STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN NUMBER, AVG","CHEMICAL, INSECTICIDE","CHEMICAL","INSECTICIDE","(BIFENTHRIN = 128825)",1.2,""
"SURVEY",2023,"YEAR",NA,"STATE","FLORIDA",12,"",NA,"",NA,NA,NA,0,NA,"STRAWBERRIES","STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN NUMBER, AVG","CHEMICAL, INSECTICIDE","CHEMICAL","INSECTICIDE","(BT KURSTAKI ABTS-351 = 6522)",NA,""
"SURVEY",2023,"YEAR",NA,"STATE","FLORIDA",12,"",NA,"",NA,NA,NA,0,NA,"STRAWBERRIES","STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN NUMBER, AVG","CHEMICAL, INSECTICIDE","CHEMICAL","INSECTICIDE","(CHLORANTRANILIPROLE = 90100)",1.1,""
"SURVEY",2023,"YEAR",NA,"STATE","FLORIDA",12,"",NA,"",NA,NA,NA,0,NA,"STRAWBERRIES","STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN NUMBER, AVG","CHEMICAL, INSECTICIDE","CHEMICAL","INSECTICIDE","(CYANTRANILIPROLE = 90098)",NA,""
"SURVEY",2023,"YEAR",NA,"STATE","FLORIDA",12,"",NA,"",NA,NA,NA,0,NA,"STRAWBERRIES","STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN NUMBER, AVG","CHEMICAL, INSECTICIDE","CHEMICAL","INSECTICIDE","(DIAZINON = 57801)",NA,""
"SURVEY",2023,"YEAR",NA,"STATE","FLORIDA",12,"",NA,"",NA,NA,NA,0,NA,"STRAWBERRIES","STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN NUMBER, AVG","CHEMICAL, INSECTICIDE","CHEMICAL","INSECTICIDE","(FENPROPATHRIN = 127901)",NA,""
"SURVEY",2023,"YEAR",NA,"STATE","FLORIDA",12,"",NA,"",NA,NA,NA,0,NA,"STRAWBERRIES","STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN NUMBER, AVG","CHEMICAL, INSECTICIDE","CHEMICAL","INSECTICIDE","(FLUPYRADIFURONE = 122304)",NA,""
"SURVEY",2023,"YEAR",NA,"STATE","FLORIDA",12,"",NA,"",NA,NA,NA,0,NA,"STRAWBERRIES","STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN NUMBER, AVG","CHEMICAL, INSECTICIDE","CHEMICAL","INSECTICIDE","(HEXYTHIAZOX = 128849)",NA,""
"SURVEY",2023,"YEAR",NA,"STATE","FLORIDA",12,"",NA,"",NA,NA,NA,0,NA,"STRAWBERRIES","STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN NUMBER, AVG","CHEMICAL, INSECTICIDE","CHEMICAL","INSECTICIDE","(IMIDACLOPRID = 129099)",NA,""
"SURVEY",2023,"YEAR",NA,"STATE","FLORIDA",12,"",NA,"",NA,NA,NA,0,NA,"STRAWBERRIES","STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN NUMBER, AVG","CHEMICAL, INSECTICIDE","CHEMICAL","INSECTICIDE","(LAMBDA-CYHALOTHRIN = 128897)",NA,""
"SURVEY",2023,"YEAR",NA,"STATE","FLORIDA",12,"",NA,"",NA,NA,NA,0,NA,"STRAWBERRIES","STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN NUMBER, AVG","CHEMICAL, INSECTICIDE","CHEMICAL","INSECTICIDE","(MALATHION = 57701)",NA,""
"SURVEY",2023,"YEAR",NA,"STATE","FLORIDA",12,"",NA,"",NA,NA,NA,0,NA,"STRAWBERRIES","STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN NUMBER, AVG","CHEMICAL, INSECTICIDE","CHEMICAL","INSECTICIDE","(METHOMYL = 90301)",NA,""
"SURVEY",2023,"YEAR",NA,"STATE","FLORIDA",12,"",NA,"",NA,NA,NA,0,NA,"STRAWBERRIES","STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN NUMBER, AVG","CHEMICAL, INSECTICIDE","CHEMICAL","INSECTICIDE","(NALED = 34401)",NA,""
"SURVEY",2023,"YEAR",NA,"STATE","FLORIDA",12,"",NA,"",NA,NA,NA,0,NA,"STRAWBERRIES","STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN NUMBER, AVG","CHEMICAL, INSECTICIDE","CHEMICAL","INSECTICIDE","(NOVALURON = 124002)",2.3,""
"SURVEY",2023,"YEAR",NA,"STATE","FLORIDA",12,"",NA,"",NA,NA,NA,0,NA,"STRAWBERRIES","STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN NUMBER, AVG","CHEMICAL, INSECTICIDE","CHEMICAL","INSECTICIDE","(PIPERONYL BUTOXIDE = 67501)",NA,""
"SURVEY",2023,"YEAR",NA,"STATE","FLORIDA",12,"",NA,"",NA,NA,NA,0,NA,"STRAWBERRIES","STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN NUMBER, AVG","CHEMICAL, INSECTICIDE","CHEMICAL","INSECTICIDE","(PYRETHRINS = 69001)",NA,""
"SURVEY",2023,"YEAR",NA,"STATE","FLORIDA",12,"",NA,"",NA,NA,NA,0,NA,"STRAWBERRIES","STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN NUMBER, AVG","CHEMICAL, INSECTICIDE","CHEMICAL","INSECTICIDE","(SPINETORAM = 110007)",NA,""
